MP|apnic|None|None
MS|arin|None|None
MR|afrinic|0.433983216132|0.406261929837
MU|afrinic|0.376611965687|0.539868470661
MT|ripencc|0.482190065499|0.207426062471
MW|afrinic|0.584725977395|0.753975145559
MV|apnic|0.447523842954|0.0762908417549
MY|apnic|0.493891947225|0.897699229986
MX|lacnic|0.588333939546|-0.107110418036
EC|lacnic|0.925007856807|0.594816213067
MZ|afrinic|0.743415146486|0.787191869868
EE|ripencc|0.134886265919|0.862004687917
EG|afrinic|0.797944651536|0.198326975863
CV|afrinic|0.65971050706|0.355419134953
UM|arin|None|None
ID|apnic|0.624283608|0.643359890453
UA|ripencc|0.907354255163|0.893273307726
QA|ripencc|0.351311136395|-0.00624452027111
UG|afrinic|0.462702694948|0.567638447458
UY|lacnic|0.345567754276|0.17429427209
UZ|ripencc|-0.0133984750789|0.543143634105
ZA|afrinic|0.769122135551|0.846979101286
US|arin|0.145686701115|0.658164028329
OM|ripencc|-0.283178148622|0.343880068425
DZ|afrinic|0.446958342217|0.194775541903
DE|ripencc|0.455487583375|0.0462010431425
DO|lacnic|0.635772778769|0.793592467715
DM|arin|0.422956520811|0.107604657591
DJ|afrinic|-0.761622425506|0.158568439991
DK|ripencc|0.21685483394|0.800584681394
TG|afrinic|0.422841063405|0.127781019739
TD|afrinic|0.391489852743|0.433619292692
TC|arin|None|None
LY|ripencc|0.390470847129|-0.102697354279
LV|ripencc|0.280282912706|0.862616992568
LR|afrinic|0.603416229547|0.72237269887
TL|apnic|0.178484459337|-0.187836521569
TM|ripencc|-0.0147408543802|0.128591649723
TJ|ripencc|0.374515324224|0.16586573183
TK|ripencc|None|None
TH|apnic|0.628864210167|0.769958246556
TV|apnic|-0.287543849449|None
TW|apnic|None|None
TT|lacnic|0.428333532671|-0.142147337902
TR|ripencc|0.676110836839|0.833758571366
LK|apnic|0.298004494217|0.334818513507
PS|ripencc|-0.521976020332|-0.648241330899
LI|ripencc|-0.0116238544162|-0.140826411347
LB|ripencc|0.460335933374|0.650148005632
LC|arin|None|None
LA|apnic|0.140290138815|0.452439112939
GY|lacnic|0.362149030434|0.0498021881564
GW|afrinic|0.270315282929|None
GU|apnic|None|None
GT|lacnic|0.759108977479|0.165840357953
GR|ripencc|0.745458215616|-0.0520339394629
GQ|afrinic|0.534014275124|0.64003185452
GP|arin|None|None
GN|afrinic|0.567029105788|0.563805680086
GM|afrinic|0.411500923886|0.388209882516
GL|ripencc|0.0736158451846|-0.0386796182685
GI|ripencc|None|None
GH|afrinic|0.720439251499|0.88609090425
GG|ripencc|None|None
GF|lacnic|None|None
GE|ripencc|0.862647383351|0.829136395318
GD|arin|0.477148153461|0.468870293863
GB|ripencc|0.28459005817|0.772453890828
GA|afrinic|0.376359745305|0.614790111191
WF|apnic|None|None
FJ|apnic|0.451449636583|0.470989012797
BY|ripencc|0.720127741913|0.571977136534
CL|lacnic|0.872596546347|0.106793575564
WS|apnic|-0.00197191705161|0.303472451208
JM|arin|0.382970494253|0.115905449558
NE|afrinic|0.653130412421|0.779440933156
NF|apnic|None|None
NG|afrinic|0.901887036384|0.966964588135
NA|afrinic|0.670607902169|0.332467758959
KZ|ripencc|0.784045978039|0.853034274579
NL|ripencc|0.0032302245828|0.811021204141
JO|ripencc|0.842219266446|0.439060772407
SA|ripencc|0.896715311002|0.716957284235
FR|ripencc|0.379389747862|0.872301787848
NU|apnic|None|None
FO|ripencc|-0.0867287232318|0.0764648612806
NP|apnic|0.634977119061|0.63454593015
FI|ripencc|-0.0972893747204|0.503243370906
NR|apnic|None|None
NZ|apnic|0.392735818529|0.83147225252
VN|apnic|0.527094477674|0.510806186162
VI|arin|None|None
VE|lacnic|0.510518110305|-0.139329999689
VG|arin|None|None
VA|ripencc|None|None
VC|arin|0.738653368136|0.268729636684
VU|apnic|0.267851583786|0.451437497928
NO|ripencc|0.232190739113|0.760972782213
