NE|1974|1026137112.33736
NE|1962|531736599.816457
NE|1963|586294879.504551
NE|1986|1904097000.62257
NE|1987|2233006102.03793
NE|1984|1461243326.91098
NE|1985|1440581653.25205
NE|1968|641214226.887484
NE|1969|625867984.443567
NE|1980|2508524715.73836
NE|1981|2170893417.83409
NE|1964|582816396.020504
NE|1965|673383510.095222
NE|1966|702296079.776287
NE|1967|665586873.018023
NE|1961|485785231.713044
NE|1988|2280356194.21274
NE|1989|2179567110.98786
NE|2011|6411842066.31128
NE|2010|5718589550.16349
NE|2013|
NE|2012|6773185511.26727
NE|1979|2109277663.26672
NE|1999|2018193598.24088
NE|1998|2076737446.1998
NE|1982|2017612217.74231
NE|1983|1803099561.09443
NE|1991|2327986143.14357
NE|1990|2480673304.7284
NE|1993|1606581743.71343
NE|1992|2344987607.77592
NE|1995|1880803264.16098
NE|1994|1563207236.89667
NE|1997|1845599695.91101
NE|1996|1987770780.95847
NE|1977|1291458043.57749
NE|1976|1064517600.18421
NE|1975|1048690931.70858
NE|1978|1774365587.81533
NE|1973|946385104.878
NE|1972|742779659.566265
NE|1971|693573704.408339
NE|1970|649916621.165385
NE|2002|2170481497.62212
NE|2003|2731416281.32709
NE|2000|1798374532.94855
NE|2001|1945327545.88815
NE|2006|3646727993.03698
NE|2007|4291363546.82479
NE|2004|3052898685.69525
NE|2005|3405134555.29166
NE|2008|5403364453.52777
NE|2009|5397121962.02425
NA|1974|
NA|1962|
NA|1963|
NA|1986|1527331131.24552
NA|1987|1934644161.03208
NA|1984|1625456905.84067
NA|1985|1355065229.69498
NA|1968|
NA|1969|
NA|1980|2168627165.41691
NA|1981|1950821648.7275
NA|1964|
NA|1965|
NA|1966|
NA|1967|
NA|1961|
NA|1988|2128466758.3768
NA|1989|2169538572.69908
NA|2011|12623100410.462
NA|2010|11065912279.3816
NA|2013|
NA|2012|13072278942.987
NA|1979|
NA|1999|3385555872.76121
NA|1998|3398703726.78925
NA|1982|1803252393.58499
NA|1983|1928911229.22738
NA|1991|2492290810.71881
NA|1990|2350307670.25736
NA|1993|2846614324.53643
NA|1992|2837643688.65629
NA|1995|3503088568.36826
NA|1994|3251944750.45284
NA|1997|3635229893.7672
NA|1996|3491458687.83628
NA|1977|
NA|1976|
NA|1975|
NA|1978|
NA|1973|
NA|1972|
NA|1971|
NA|1970|
NA|2002|3361241961.35377
NA|2003|4931293712.20614
NA|2000|3908598123.34455
NA|2001|3546795054.15585
NA|2006|7978676469.77384
NA|2007|8811608766.89852
NA|2004|6606970842.65234
NA|2005|7261301442.47414
NA|2008|8829927125.40153
NA|2009|8859203056.19983
VE|1974|29087099933.3312
VE|1962|9873397859.35133
VE|1963|10663375513.5473
VE|1986|58915108093.877
VE|1987|45343793675.9759
VE|1984|55952339079.6402
VE|1985|57935742246.6997
VE|1968|11470909285.1354
VE|1969|11927570676.9238
VE|1980|67135122863.8751
VE|1981|75498829319.3768
VE|1964|9113580696.48012
VE|1965|9602944667.73034
VE|1966|10096574669.5538
VE|1967|10472776743.7796
VE|1961|8923366627.53039
VE|1988|58428404473.5592
VE|1989|42142303738.5494
VE|2011|316482190800.364
VE|2010|393807511437.279
VE|2013|
VE|2012|381286237847.667
VE|1979|55750554788.6502
VE|1999|97974136436.6528
VE|1998|91338542541.7674
VE|1982|76693647866.3487
VE|1983|78586503425.993
VE|1991|51734363023.7839
VE|1990|47027508385.0296
VE|1993|58107555298.464
VE|1992|58470358475.8677
VE|1995|74888742183.6849
VE|1994|56529904239.4609
VE|1997|85837385778.751
VE|1996|68258588862.7845
VE|1977|42337056974.7077
VE|1976|36272315695.3896
VE|1975|31413164178.7298
VE|1978|46507640231.1429
VE|1973|19445932860.3232
VE|1972|15922867181.28
VE|1971|14471557937.6814
VE|1970|12993115056.3716
VE|2002|92889586976.1833
VE|2003|83622191418.9774
VE|2000|117147614565.563
VE|2001|122909734601.322
VE|2006|183477522123.894
VE|2007|230364012575.687
VE|2004|112451400422.982
VE|2005|145513489651.872
VE|2008|315600203539.823
VE|2009|329418979506.288
BG|1974|
BG|1962|
BG|1963|
BG|1986|20261212353.5477
BG|1987|28429026655.9697
BG|1984|17411160327.8573
BG|1985|17562123539.8268
BG|1968|
BG|1969|
BG|1980|20039628407.8472
BG|1981|20056237268.7119
BG|1964|
BG|1965|
BG|1966|
BG|1967|
BG|1961|
BG|1988|23002459531.8911
BG|1989|21746813404.0299
BG|2011|53544649409.8962
BG|2010|47727325908.633
BG|2013|
BG|2012|50972109856.598
BG|1979|
BG|1999|13228374466.2635
BG|1998|13060786998.114
BG|1982|19804095242.9809
BG|1983|16959385327.1028
BG|1991|10943548723.7608
BG|1990|20726300434.7032
BG|1993|10831999516.8061
BG|1992|10371900499.4574
BG|1995|13069094969.2947
BG|1994|9704877673.48824
BG|1997|10053469055.2778
BG|1996|8890316777.69345
BG|1977|
BG|1976|
BG|1975|
BG|1978|
BG|1973|
BG|1972|
BG|1971|
BG|1970|
BG|2002|15979194511.3144
BG|2003|20668176833.8431
BG|2000|12903546765.0859
BG|2001|13868600709.9324
BG|2006|33209188738.5365
BG|2007|42113656147.2255
BG|2004|25283228366.4529
BG|2005|28895083539.8005
BG|2008|51824892678.1841
BG|2009|48568714011.5163
BO|1974|2100249875.06247
BO|1962|669722540.430041
BO|1963|721142960.441744
BO|1986|3959379487.6064
BO|1987|4347956298.51327
BO|1984|6169481549.38442
BO|1985|5377277406.71638
BO|1968|908874535.938603
BO|1969|964615702.561641
BO|1980|4537487842.81733
BO|1981|5891606677.69193
BO|1964|812543073.809663
BO|1965|908874535.938603
BO|1966|994044552.923342
BO|1967|1084059817.95356
BO|1961|612518907.152565
BO|1988|4597615562.66594
BO|1989|4715978868.21613
BO|2011|23948670617.7235
BO|2010|19649724655.5819
BO|2013|
BO|2012|27035110130.246
BO|1979|4421343606.18135
BO|1999|8285061618.15839
BO|1998|8497499333.04659
BO|1982|5594118400.64131
BO|1983|5422656261.8957
BO|1991|5343259388.76337
BO|1990|4867582620.20708
BO|1993|5734703452.22129
BO|1992|5643864407.82255
BO|1995|6715164550.84431
BO|1994|5981218996.99601
BO|1997|7925733785.53783
BO|1996|7396952081.04662
BO|1977|3227436281.85907
BO|1976|2732083958.02099
BO|1975|2404697651.17441
BO|1978|3758220889.55522
BO|1973|1263018490.75462
BO|1972|1257615644.97932
BO|1971|1095454545.45455
BO|1970|1017171717.17172
BO|2002|7905485216.17852
BO|2003|8082396525.99433
BO|2000|8397858184.79382
BO|2001|8141513292.12402
BO|2006|11451845341.2441
BO|2007|13120107687.9377
BO|2004|8773451738.91129
BO|2005|9549196255.88892
BO|2008|16674276951.8438
BO|2009|17339992165.2422
GH|1974|2894472083.59892
GH|1962|1382515654.47343
GH|1963|1541077733.58831
GH|1986|5727602711.11698
GH|1987|5074830092.19048
GH|1984|4412279889.40837
GH|1985|4504342092.48212
GH|1968|1667105561.89988
GH|1969|1961756426.6515
GH|1980|4445228030.89752
GH|1981|4222441903.86816
GH|1964|1731576344.53906
GH|1965|2054023258.07481
GH|1966|2126860962.26186
GH|1967|1747536190.25115
GH|1961|1302394179.86767
GH|1988|5197840963.82482
GH|1989|5251764395.61533
GH|2011|39564970069.7821
GH|2010|32174210792.9631
GH|2013|
GH|2012|40710781538.5757
GH|1979|4020227803.51564
GH|1999|7718110780.94815
GH|1998|7482072380.2381
GH|1982|4035994541.74035
GH|1983|4057275046.641
GH|1991|6603131295.90789
GH|1990|5889175898.42089
GH|1993|5968905678.89099
GH|1992|6416079582.97042
GH|1995|6464389656.21299
GH|1994|5446370114.57708
GH|1997|6891433840.90915
GH|1996|6932984635.632
GH|1977|3189542912
GH|1976|2765339024.61678
GH|1975|2810106287.97853
GH|1978|3662495574.5451
GH|1973|2465633787.19261
GH|1972|2112593380.20717
GH|1971|2417591968.3039
GH|1970|2215322843.09093
GH|2002|6166197191.76694
GH|2003|7632720680.28119
GH|2000|4982849054.0291
GH|2001|5314871683.5223
GH|2006|20410239313.1135
GH|2007|24757608488.0145
GH|2004|8881419348.21594
GH|2005|10731883141.4457
GH|2008|28528016511.3477
GH|2009|25978563316.2976
PK|1974|8773030763.9036
PK|1962|4233095505.40624
PK|1963|4540529028.7576
PK|1986|31899072715.3606
PK|1987|33351526336.2521
PK|1984|31151825048.1397
PK|1985|31144920866.5131
PK|1968|8090088418.53273
PK|1969|8632927108.67199
PK|1980|23689697675.6467
PK|1981|28100606600.3566
PK|1964|5130407637.42946
PK|1965|5884712000.44842
PK|1966|6466610634.46042
PK|1967|7403821779.6402
PK|1961|4054599105.36005
PK|1988|38472741071.3218
PK|1989|40171021119.7757
PK|2011|213853864893.914
PK|2010|177406854514.885
PK|2013|
PK|2012|225143266331.151
PK|1979|19707980059.5957
PK|1999|62973855718.8874
PK|1998|62191955814.3478
PK|1982|30725972227.8188
PK|1983|28691890864.9248
PK|1991|45451961233.9905
PK|1990|40010425587.1428
PK|1993|51478354558.3299
PK|1992|48635242274.1567
PK|1995|60636071684.1918
PK|1994|51894795657.7709
PK|1997|62433340468.0228
PK|1996|63320170084.4076
PK|1977|15126060232.1348
PK|1976|13338485498.2049
PK|1975|11340000682.6128
PK|1978|17820101315.3363
PK|1973|6324884160.17501
PK|1972|9309109504.48076
PK|1971|10602058000.4704
PK|1970|10027088676.7101
PK|2002|72306820396.2325
PK|2003|83244801092.7096
PK|2000|73952374969.7995
PK|2001|72309738921.3329
PK|2006|137264061106.043
PK|2007|152385716311.916
PK|2004|97977766197.6724
PK|2005|109502102510.883
PK|2008|170077814106.305
PK|2009|168152775283.032
CV|1974|
CV|1962|
CV|1963|
CV|1986|190651207.999511
CV|1987|235253171.953106
CV|1984|132019065.033419
CV|1985|137728155.212661
CV|1968|
CV|1969|
CV|1980|142246875.536716
CV|1981|139468114.599741
CV|1964|
CV|1965|
CV|1966|
CV|1967|
CV|1961|
CV|1988|264308140.766022
CV|1989|267448513.521005
CV|2011|1864823990.9938
CV|2010|1664310632.03162
CV|2013|
CV|2012|1827021561.6512
CV|1979|
CV|1999|675281384.08379
CV|1998|617060490.95944
CV|1982|140630758.594899
CV|1983|138476239.366792
CV|1991|376141054.42384
CV|1990|359374292.597236
CV|1993|431424963.14253
CV|1992|430695036.984829
CV|1995|573124584.056907
CV|1994|486320641.519669
CV|1997|571463017.847929
CV|1996|587239731.81753
CV|1977|
CV|1976|
CV|1975|
CV|1978|
CV|1973|
CV|1972|
CV|1971|
CV|1970|
CV|2002|679340246.251473
CV|2003|891375823.855505
CV|2000|604760392.765824
CV|2001|624141912.607
CV|2006|1236876851.37206
CV|2007|1513934037.7149
CV|2004|1022562771.13513
CV|2005|1090445839.27445
CV|2008|1789332787.69837
CV|2009|1711816592.9548
RO|1974|
RO|1962|
RO|1963|
RO|1986|
RO|1987|38067565160.5839
RO|1984|
RO|1985|
RO|1968|
RO|1969|
RO|1980|
RO|1981|
RO|1964|
RO|1965|
RO|1966|
RO|1967|
RO|1961|
RO|1988|40424526825.7903
RO|1989|41450779108.6724
RO|2011|189775739203.407
RO|2010|164435979735.045
RO|2013|
RO|2012|192710684930.009
RO|1979|
RO|1999|35592337082.8604
RO|1998|42115494069.2734
RO|1982|
RO|1983|
RO|1991|28846858763.0854
RO|1990|38299106119.9263
RO|1993|26361161947.6427
RO|1992|25090303816.8056
RO|1995|35477055618.9246
RO|1994|30072623842.2824
RO|1997|35285888482.0479
RO|1996|35333677695.2593
RO|1977|
RO|1976|
RO|1975|
RO|1978|
RO|1973|
RO|1972|
RO|1971|
RO|1970|
RO|2002|45824529874.3372
RO|2003|59507345650.253
RO|2000|37052636395.1938
RO|2001|40180746113.1837
RO|2006|122641508767.76
RO|2007|169282491900.094
RO|2004|75489440362.1003
RO|2005|98913392471.9673
RO|2008|204335225693.755
RO|2009|164345718689.535
JO|1974|1197483948.68547
JO|1962|
JO|1963|
JO|1986|6402001908.75685
JO|1987|6756417468.58556
JO|1984|4967162160.40472
JO|1985|4993512828.63478
JO|1968|561119775.55209
JO|1969|698879720.448112
JO|1980|3909708819.33373
JO|1981|4384247336.07116
JO|1964|
JO|1965|599759760.096096
JO|1966|657999736.800105
JO|1967|631679747.328101
JO|1961|
JO|1988|6277331602.0647
JO|1989|4221121313.80357
JO|2011|28840197018.7628
JO|2010|26425379366.6132
JO|2013|
JO|2012|31015239496.4411
JO|1979|3271368780.65347
JO|1999|8147494328.76279
JO|1998|7910621093.43168
JO|1982|4680673603.93995
JO|1983|4920692190.95569
JO|1991|4344467193.25095
JO|1990|4159928734.14975
JO|1993|5606237931.06786
JO|1992|5311188449.62534
JO|1995|6727446669.0113
JO|1994|6237650242.52739
JO|1997|7244402974.93629
JO|1996|6928359294.57774
JO|1977|2096778602.16785
JO|1976|1708822439.70324
JO|1975|1363073497.77355
JO|1978|2602535813.49693
JO|1973|943783839.718052
JO|1972|788479684.608126
JO|1971|678159728.736109
JO|1970|639519744.192102
JO|2002|9580161951.38579
JO|2003|10193023726.2151
JO|2000|8457923945.44009
JO|2001|8972965061.21159
JO|2006|15056937190.1336
JO|2007|17110610000.1257
JO|2004|11407566660.2844
JO|2005|12582876895.2338
JO|2008|21971835255.5528
JO|2009|23820013058.6156
LR|1974|486955024
LR|1962|191861808
LR|1963|200229616
LR|1986|840964416
LR|1987|972800000
LR|1984|848478336
LR|1985|851296080
LR|1968|276820652
LR|1969|306961824
LR|1980|854711504
LR|1981|846514496
LR|1964|218929096
LR|1965|229260776
LR|1966|244459452
LR|1967|261024284
LR|1961|183920944
LR|1988|1038300000
LR|1989|786300000
LR|2011|1537753884.57502
LR|2010|1292696475.95873
LR|2013|
LR|2012|1733823552.70914
LR|1979|814067872
LR|1999|441800019.378319
LR|1998|359599999.036319
LR|1982|863933152
LR|1983|823374944
LR|1991|348000000
LR|1990|384400000
LR|1993|160400000
LR|1992|223500000
LR|1995|134800000
LR|1994|132200000
LR|1997|295900000
LR|1996|159400000
LR|1977|673010608
LR|1976|596675728
LR|1975|577549312
LR|1978|717240448
LR|1973|386968288
LR|1972|368098032
LR|1971|341543056
LR|1970|323099728
LR|2002|536000000.000001
LR|2003|409000000
LR|2000|529064646.66383
LR|2001|514999999.999999
LR|2006|604028581.80619
LR|2007|739026892.226679
LR|2004|466999999.999999
LR|2005|541999999.999999
LR|2008|850040458.839631
LR|2009|1155146229.786
LY|1974|
LY|1962|
LY|1963|
LY|1986|
LY|1987|
LY|1984|
LY|1985|
LY|1968|
LY|1969|
LY|1980|
LY|1981|
LY|1964|
LY|1965|
LY|1966|
LY|1967|
LY|1961|
LY|1988|
LY|1989|
LY|2011|
LY|2010|
LY|2013|
LY|2012|
LY|1979|
LY|1999|30484399895.6472
LY|1998|27251534529.5892
LY|1982|
LY|1983|
LY|1991|31992732972.3568
LY|1990|28904898117.7385
LY|1993|30660051910.5037
LY|1992|33887047909.2746
LY|1995|25541379186.6458
LY|1994|28610549763.4685
LY|1997|30700897874.8704
LY|1996|27884615384.6154
LY|1977|
LY|1976|
LY|1975|
LY|1978|
LY|1973|
LY|1972|
LY|1971|
LY|1970|
LY|2002|19842519685.0394
LY|2003|24062500000
LY|2000|33896600870.7706
LY|2001|28420321951.542
LY|2006|56484375000
LY|2007|71803278688.5246
LY|2004|33384615384.6154
LY|2005|44000000000
LY|2008|93167701863.354
LY|2009|62360446570.9729
MY|1974|10100863610.7616
MY|1962|2543810830.68455
MY|1963|2708474919.40261
MY|1986|28243103019.7412
MY|1987|32181695658.7954
MY|1984|34565849168.8384
MY|1985|31772244236.5624
MY|1968|3667209741.97392
MY|1969|4050763016.35468
MY|1980|24937045114.1549
MY|1981|25463038428.6775
MY|1964|2899751387.78472
MY|1965|3187851274.02843
MY|1966|3392767687.16149
MY|1967|3515850936.49868
MY|1961|2422724545.02623
MY|1988|35271881995.8247
MY|1989|38848565930.1651
MY|2011|289258937258.632
MY|2010|247533525517.698
MY|2013|
MY|2012|305032745224.598
MY|1979|21602645098.2363
MY|1999|79148158887.9154
MY|1998|72175568305.8018
MY|1982|27287163523.1103
MY|1983|30682563370.1165
MY|1991|49133851511.5406
MY|1990|44023808215.1766
MY|1993|66894448089.1039
MY|1992|59151684123.1795
MY|1995|88832454351.7055
MY|1994|74481194898.7163
MY|1997|100168846973.444
MY|1996|100851389334.173
MY|1977|13975278668.2126
MY|1976|11753574870.1705
MY|1975|9890359225.08049
MY|1978|16658322458.6295
MY|1973|8150688760.48274
MY|1972|5364357955.45827
MY|1971|4514334715.05719
MY|1970|4276665285.75357
MY|2002|100845526315.789
MY|2003|110202368421.053
MY|2000|93789473684.2105
MY|2001|92783947368.4211
MY|2006|162692467585.806
MY|2007|193552802791.702
MY|2004|124749736842.105
MY|2005|143533152129.483
MY|2008|230987618903.551
MY|2009|202251384991.501
PR|1974|7685000000
PR|1962|2088899712
PR|1963|2326999808
PR|1986|21969000000
PR|1987|23878000000
PR|1984|19163000000
PR|1985|20289000000
PR|1968|3986899968
PR|1969|4460700160
PR|1980|14436000000
PR|1981|15956000000
PR|1964|2570399744
PR|1965|2881999872
PR|1966|3169799936
PR|1967|3550000128
PR|1961|1865099904
PR|1988|26178000000
PR|1989|28267000000
PR|2011|98757000000
PR|2010|97147300000
PR|2013|
PR|2012|101495811266
PR|1979|12750000000
PR|1999|57841000000
PR|1998|54086000000
PR|1982|16764000000
PR|1983|17277000000
PR|1991|32287000000
PR|1990|30604000000
PR|1993|36923000000
PR|1992|34630000000
PR|1995|42647000000
PR|1994|39691000000
PR|1997|48187000000
PR|1996|45341000000
PR|1977|9911000000
PR|1976|8969000000
PR|1975|8198000000
PR|1978|11165000000
PR|1973|7002000000
PR|1972|6329000000
PR|1971|5647000000
PR|1970|5034599936
PR|2002|71624000000
PR|2003|74827000000
PR|2000|61702000000
PR|2001|69208000000
PR|2006|86157000000
PR|2007|88405000000
PR|2004|79209000000
PR|2005|82809000000
PR|2008|92605700000
PR|2009|95369800000
KP|1974|
KP|1962|
KP|1963|
KP|1986|
KP|1987|
KP|1984|
KP|1985|
KP|1968|
KP|1969|
KP|1980|
KP|1981|
KP|1964|
KP|1965|
KP|1966|
KP|1967|
KP|1961|
KP|1988|
KP|1989|
KP|2011|
KP|2010|
KP|2013|
KP|2012|
KP|1979|
KP|1999|
KP|1998|
KP|1982|
KP|1983|
KP|1991|
KP|1990|
KP|1993|
KP|1992|
KP|1995|
KP|1994|
KP|1997|
KP|1996|
KP|1977|
KP|1976|
KP|1975|
KP|1978|
KP|1973|
KP|1972|
KP|1971|
KP|1970|
KP|2002|
KP|2003|
KP|2000|
KP|2001|
KP|2006|
KP|2007|
KP|2004|
KP|2005|
KP|2008|
KP|2009|
PS|1974|
PS|1962|
PS|1963|
PS|1986|
PS|1987|
PS|1984|
PS|1985|
PS|1968|
PS|1969|
PS|1980|
PS|1981|
PS|1964|
PS|1965|
PS|1966|
PS|1967|
PS|1961|
PS|1988|
PS|1989|
PS|2011|
PS|2010|
PS|2013|
PS|2012|
PS|1979|
PS|1999|4168899306.51301
PS|1998|3944403662.11971
PS|1982|
PS|1983|
PS|1991|
PS|1990|
PS|1993|
PS|1992|
PS|1995|3220099898.36001
PS|1994|2828493966.94336
PS|1997|3701277958.81928
PS|1996|3361387738.68122
PS|1977|
PS|1976|
PS|1975|
PS|1978|
PS|1973|
PS|1972|
PS|1971|
PS|1970|
PS|2002|2832538290.42852
PS|2003|3144395542.913
PS|2000|4113261232.92671
PS|2001|3332382199.49359
PS|2006|
PS|2007|
PS|2004|3606871947.80257
PS|2005|4015865743.74699
PS|2008|
PS|2009|
TZ|1974|
TZ|1962|
TZ|1963|
TZ|1986|
TZ|1987|
TZ|1984|
TZ|1985|
TZ|1968|
TZ|1969|
TZ|1980|
TZ|1981|
TZ|1964|
TZ|1965|
TZ|1966|
TZ|1967|
TZ|1961|
TZ|1988|5100405344.39923
TZ|1989|4420167588.57625
TZ|2011|23874165047.2772
TZ|2010|22915004297.2183
TZ|2013|
TZ|2012|28242425168.1058
TZ|1979|
TZ|1999|9697847589.16835
TZ|1998|9345174101.90716
TZ|1982|
TZ|1983|
TZ|1991|4956587901.61865
TZ|1990|4258742898.93795
TZ|1993|4257702021.44302
TZ|1992|4601413521.13102
TZ|1995|5255221043.83861
TZ|1994|4510847189.15431
TZ|1997|7683852496.84499
TZ|1996|6496195823.96993
TZ|1977|
TZ|1976|
TZ|1975|
TZ|1978|
TZ|1973|
TZ|1972|
TZ|1971|
TZ|1970|
TZ|2002|10805600068.704
TZ|2003|11659129814.7433
TZ|2000|10185786170.7327
TZ|2001|10383560997.7807
TZ|2006|14331231238.9296
TZ|2007|16825547176.0324
TZ|2004|12825801916.6063
TZ|2005|14141916592.3846
TZ|2008|20715086118.9064
TZ|2009|21368165399.612
BW|1974|306044205.922122
BW|1962|35644985.2182477
BW|1963|38091777.0677901
BW|1986|1392602040.14794
BW|1987|1965227085.13155
BW|1984|1240821849.27576
BW|1985|1114783538.17406
BW|1968|66248426.9941409
BW|1969|77361532.9935123
BW|1980|1060889705.11871
BW|1981|1073812403.80662
BW|1964|41616418.5070928
BW|1965|45788670.6930146
BW|1966|51465624.4090769
BW|1967|58642385.2376744
BW|1961|32902654.4010581
BW|1988|2644554881.84186
BW|1989|3083822367.10683
BW|2011|15292424757.1964
BW|2010|13746712705.5936
BW|2013|
BW|2012|14504339385.9436
BW|1979|819870595.111537
BW|1999|5484263050.39562
BW|1998|4790481509.17679
BW|1982|1014945860.82549
BW|1983|1172230575.57996
BW|1991|3942877353.59054
BW|1990|3790636664.02546
BW|1993|4160129177.1556
BW|1992|4146464586.61674
BW|1995|4730599690.73974
BW|1994|4259258810.89328
BW|1997|5020265168.28901
BW|1996|4847757703.86629
BW|1977|451624959.61005
BW|1976|372025093.434102
BW|1975|355168715.375176
BW|1978|590407375.160033
BW|1973|244124115.653176
BW|1972|165253183.617311
BW|1971|126954476.930714
BW|1970|96243298.1393835
BW|2002|5438856515.10063
BW|2003|7511538764.70587
BW|2000|5788311645.24919
BW|2001|5489646902.56223
BW|2006|10126990487.9848
BW|2007|10939028155.3688
BW|2004|8957491784.92086
BW|2005|9931223496.1573
BW|2008|11113042238.1836
BW|2009|10106837286.0116
KH|1974|588443893.734535
KH|1962|660000007.314286
KH|1963|728571435.885714
